NUM_SEC_ARCHIVO,FEC_OPERACION,FECHA_HORA,ESTADO_TRANSFERENCIA,ESTADO_ARCHIVO,VAL_SEGUNDOS
77476,2025-05-02 11:10:31.930,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,3890.07
77476,2025-05-02 11:15:45.160,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,3576.84
77476,2025-05-02 11:15:54.497,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,3567.50
77476,2025-05-02 11:19:35.917,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,3346.08
77476,2025-05-02 11:24:52.210,2025-05-02 12:15:22.000,ENVIADO,RECIBIDO,3029.79
77488,2025-05-02 12:24:24.930,2025-05-02 14:35:14.000,ENVIADO,RECIBIDO,7849.07
77488,2025-05-02 12:24:24.930,2025-05-02 14:35:14.000,ENVIADO,RECIBIDO,7849.07
77488,2025-05-02 13:19:05.290,2025-05-02 14:35:14.000,ENVIADO,RECIBIDO,4568.71
77488,2025-05-02 13:19:05.290,2025-05-02 14:35:14.000,ENVIADO,RECIBIDO,4568.71
77524,2025-05-05 12:18:49.473,2025-05-05 14:35:11.000,ENVIADO,RECIBIDO,8181.53
77524,2025-05-05 12:18:49.473,2025-05-05 14:35:11.000,ENVIADO,RECIBIDO,8181.53
77524,2025-05-05 12:40:49.500,2025-05-05 14:35:11.000,ENVIADO,RECIBIDO,6861.50
77524,2025-05-05 12:40:49.500,2025-05-05 14:35:11.000,ENVIADO,RECIBIDO,6861.50
77524,2025-05-05 12:42:07.453,2025-05-05 14:35:11.000,ENVIADO,RECIBIDO,6783.55
77524,2025-05-05 12:42:07.453,2025-05-05 14:35:11.000,ENVIADO,RECIBIDO,6783.55
77524,2025-05-05 12:43:20.610,2025-05-05 14:35:11.000,ENVIADO,RECIBIDO,6710.39
77524,2025-05-05 12:43:20.610,2025-05-05 14:35:11.000,ENVIADO,RECIBIDO,6710.39
77524,2025-05-05 12:44:12.783,2025-05-05 14:35:11.000,ENVIADO,RECIBIDO,6658.22
77524,2025-05-05 12:44:12.783,2025-05-05 14:35:11.000,ENVIADO,RECIBIDO,6658.22
77524,2025-05-05 12:45:19.407,2025-05-05 14:35:11.000,ENVIADO,RECIBIDO,6591.59
77524,2025-05-05 12:45:19.407,2025-05-05 14:35:11.000,ENVIADO,RECIBIDO,6591.59
77545,2025-05-06 10:40:48.480,2025-05-06 12:15:13.000,ENVIADO,RECIBIDO,5664.52
77545,2025-05-06 10:40:48.480,2025-05-06 12:15:13.000,ENVIADO,RECIBIDO,5664.52
77545,2025-05-06 10:44:15.543,2025-05-06 12:15:13.000,ENVIADO,RECIBIDO,5457.46
77545,2025-05-06 10:44:15.543,2025-05-06 12:15:13.000,ENVIADO,RECIBIDO,5457.46
77545,2025-05-06 10:47:11.950,2025-05-06 12:15:13.000,ENVIADO,RECIBIDO,5281.05
77545,2025-05-06 10:47:11.950,2025-05-06 12:15:13.000,ENVIADO,RECIBIDO,5281.05
77545,2025-05-06 10:49:51.110,2025-05-06 12:15:13.000,ENVIADO,RECIBIDO,5121.89
77545,2025-05-06 10:49:51.110,2025-05-06 12:15:13.000,ENVIADO,RECIBIDO,5121.89
77556,2025-05-06 12:07:49.760,2025-05-06 14:35:15.000,ENVIADO,RECIBIDO,8845.24
77556,2025-05-06 13:33:04.130,2025-05-06 14:35:15.000,ENVIADO,RECIBIDO,3730.87
77556,2025-05-06 13:33:48.960,2025-05-06 14:35:15.000,ENVIADO,RECIBIDO,3686.04
77556,2025-05-06 13:34:59.570,2025-05-06 14:35:15.000,ENVIADO,RECIBIDO,3615.43
77556,2025-05-06 13:39:18.357,2025-05-06 14:35:15.000,ENVIADO,RECIBIDO,3356.64
77556,2025-05-06 14:12:22.413,2025-05-06 14:35:15.000,ENVIADO,RECIBIDO,1372.59
77556,2025-05-06 14:12:43.937,2025-05-06 14:35:15.000,ENVIADO,RECIBIDO,1351.06
77556,2025-05-06 14:16:12.923,2025-05-06 14:35:15.000,ENVIADO,RECIBIDO,1142.08
77556,2025-05-06 14:17:11.573,2025-05-06 14:35:15.000,ENVIADO,RECIBIDO,1083.43
77578,2025-05-07 10:10:12.940,2025-05-07 12:15:14.000,ENVIADO,RECIBIDO,7501.06
77578,2025-05-07 10:40:51.480,2025-05-07 12:15:14.000,ENVIADO,RECIBIDO,5662.52
77578,2025-05-07 11:24:36.997,2025-05-07 12:15:14.000,ENVIADO,RECIBIDO,3037.00
77578,2025-05-07 11:38:25.260,2025-05-07 12:15:14.000,ENVIADO,RECIBIDO,2208.74
77578,2025-05-07 11:49:49.643,2025-05-07 12:15:14.000,ENVIADO,RECIBIDO,1524.36
77578,2025-05-07 11:54:04.773,2025-05-07 12:15:14.000,ENVIADO,RECIBIDO,1269.23
77578,2025-05-07 11:59:12.757,2025-05-07 12:15:14.000,ENVIADO,RECIBIDO,961.24
77589,2025-05-07 12:55:16.917,2025-05-07 14:35:15.000,ENVIADO,RECIBIDO,5998.08
77589,2025-05-07 12:58:29.120,2025-05-07 14:35:15.000,ENVIADO,RECIBIDO,5805.88
77589,2025-05-07 13:15:56.970,2025-05-07 14:35:15.000,ENVIADO,RECIBIDO,4758.03
77589,2025-05-07 13:39:04.973,2025-05-07 14:35:15.000,ENVIADO,RECIBIDO,3370.03
77589,2025-05-07 14:09:23.607,2025-05-07 14:35:15.000,ENVIADO,RECIBIDO,1551.39
77589,2025-05-07 14:13:48.723,2025-05-07 14:35:15.000,ENVIADO,RECIBIDO,1286.28
77612,2025-05-08 07:25:09.113,2025-05-08 12:15:13.000,ENVIADO,RECIBIDO,17403.89
77612,2025-05-08 07:47:04.030,2025-05-08 12:15:13.000,ENVIADO,RECIBIDO,16088.97
77612,2025-05-08 08:43:01.537,2025-05-08 12:15:13.000,ENVIADO,RECIBIDO,12731.46
77612,2025-05-08 10:20:36.053,2025-05-08 12:15:13.000,ENVIADO,RECIBIDO,6876.95
77612,2025-05-08 10:31:46.830,2025-05-08 12:15:13.000,ENVIADO,RECIBIDO,6206.17
77612,2025-05-08 10:42:33.960,2025-05-08 12:15:13.000,ENVIADO,RECIBIDO,5559.04
77612,2025-05-08 10:54:10.407,2025-05-08 12:15:13.000,ENVIADO,RECIBIDO,4862.59
77612,2025-05-08 11:09:07.323,2025-05-08 12:15:13.000,ENVIADO,RECIBIDO,3965.68
77612,2025-05-08 11:16:18.687,2025-05-08 12:15:13.000,ENVIADO,RECIBIDO,3534.31
77624,2025-05-08 12:57:08.473,2025-05-08 14:35:12.000,ENVIADO,RECIBIDO,5883.53
77624,2025-05-08 12:57:08.473,2025-05-08 14:35:12.000,ENVIADO,RECIBIDO,5883.53
77646,2025-05-09 00:16:22.807,2025-05-09 12:15:12.000,ENVIADO,RECIBIDO,43129.19
77646,2025-05-09 00:26:04.497,2025-05-09 12:15:12.000,ENVIADO,RECIBIDO,42547.50
77646,2025-05-09 08:19:59.697,2025-05-09 12:15:12.000,ENVIADO,RECIBIDO,14112.30
77646,2025-05-09 09:33:00.413,2025-05-09 12:15:12.000,ENVIADO,RECIBIDO,9731.59
77646,2025-05-09 10:16:58.187,2025-05-09 12:15:12.000,ENVIADO,RECIBIDO,7093.81
77646,2025-05-09 10:43:18.727,2025-05-09 12:15:12.000,ENVIADO,RECIBIDO,5513.27
77646,2025-05-09 11:25:43.770,2025-05-09 12:15:12.000,ENVIADO,RECIBIDO,2968.23
77646,2025-05-09 11:35:36.130,2025-05-09 12:15:12.000,ENVIADO,RECIBIDO,2375.87
77646,2025-05-09 11:37:37.657,2025-05-09 12:15:12.000,ENVIADO,RECIBIDO,2254.34
77658,2025-05-09 12:17:04.150,2025-05-09 14:35:14.000,ENVIADO,RECIBIDO,8289.85
77658,2025-05-09 12:17:04.150,2025-05-09 14:35:14.000,ENVIADO,RECIBIDO,8289.85
77680,2025-05-12 10:46:06.080,2025-05-12 12:15:12.000,ENVIADO,RECIBIDO,5345.92
77680,2025-05-12 11:22:08.133,2025-05-12 12:15:12.000,ENVIADO,RECIBIDO,3183.87
77680,2025-05-12 11:37:49.010,2025-05-12 12:15:12.000,ENVIADO,RECIBIDO,2242.99
77680,2025-05-12 11:38:32.747,2025-05-12 12:15:12.000,ENVIADO,RECIBIDO,2199.25
77680,2025-05-12 11:47:42.530,2025-05-12 12:15:12.000,ENVIADO,RECIBIDO,1649.47
77680,2025-05-12 11:48:51.843,2025-05-12 12:15:12.000,ENVIADO,RECIBIDO,1580.16
77692,2025-05-12 12:49:14.293,2025-05-12 14:35:12.000,ENVIADO,RECIBIDO,6357.71
77692,2025-05-12 12:49:14.293,2025-05-12 14:35:12.000,ENVIADO,RECIBIDO,6357.71
77692,2025-05-12 12:51:58.310,2025-05-12 14:35:12.000,ENVIADO,RECIBIDO,6193.69
77692,2025-05-12 12:51:58.310,2025-05-12 14:35:12.000,ENVIADO,RECIBIDO,6193.69
77715,2025-05-13 11:58:28.427,2025-05-13 12:15:12.000,ENVIADO,RECIBIDO,1003.57
77715,2025-05-13 11:58:28.427,2025-05-13 12:15:12.000,ENVIADO,RECIBIDO,1003.57
77727,2025-05-13 12:00:29.817,2025-05-13 14:35:13.000,ENVIADO,RECIBIDO,9283.18
77727,2025-05-13 12:00:29.817,2025-05-13 14:35:13.000,ENVIADO,RECIBIDO,9283.18
77749,2025-05-14 09:54:42.397,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,8429.60
77749,2025-05-14 09:56:36.147,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,8315.85
77749,2025-05-14 10:10:34.433,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,7477.57
77749,2025-05-14 10:24:32.497,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,6639.50
77749,2025-05-14 10:35:43.460,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,5968.54
77749,2025-05-14 10:37:37.223,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,5854.78
77749,2025-05-14 10:41:21.027,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,5630.97
77749,2025-05-14 10:43:35.133,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,5496.87
77749,2025-05-14 10:47:44.230,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,5247.77
77749,2025-05-14 10:53:58.340,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,4873.66
77749,2025-05-14 11:09:04.477,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,3967.52
77749,2025-05-14 11:32:05.253,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,2586.75
77749,2025-05-14 11:40:15.083,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,2096.92
77749,2025-05-14 11:57:18.263,2025-05-14 12:15:12.000,ENVIADO,RECIBIDO,1073.74
77760,2025-05-14 12:11:40.423,2025-05-14 14:35:12.000,ENVIADO,RECIBIDO,8611.58
77760,2025-05-14 12:29:20.357,2025-05-14 14:35:12.000,ENVIADO,RECIBIDO,7551.64
77760,2025-05-14 12:34:54.283,2025-05-14 14:35:12.000,ENVIADO,RECIBIDO,7217.72
77760,2025-05-14 12:40:36.253,2025-05-14 14:35:12.000,ENVIADO,RECIBIDO,6875.75
77760,2025-05-14 12:43:42.987,2025-05-14 14:35:12.000,ENVIADO,RECIBIDO,6689.01
77760,2025-05-14 12:47:45.757,2025-05-14 14:35:12.000,ENVIADO,RECIBIDO,6446.24
77760,2025-05-14 13:05:39.857,2025-05-14 14:35:12.000,ENVIADO,RECIBIDO,5372.14
77760,2025-05-14 13:14:10.987,2025-05-14 14:35:12.000,ENVIADO,RECIBIDO,4861.01
77760,2025-05-14 13:32:45.260,2025-05-14 14:35:12.000,ENVIADO,RECIBIDO,3746.74
77760,2025-05-14 13:45:40.340,2025-05-14 14:35:12.000,ENVIADO,RECIBIDO,2971.66
77782,2025-05-15 06:55:34.763,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,19177.24
77782,2025-05-15 07:45:26.300,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,16185.70
77782,2025-05-15 07:48:35.507,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,15996.49
77782,2025-05-15 08:20:39.520,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,14072.48
77782,2025-05-15 09:18:35.077,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,10596.92
77782,2025-05-15 09:24:12.233,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,10259.77
77782,2025-05-15 09:31:55.817,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,9796.18
77782,2025-05-15 09:31:59.517,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,9792.48
77782,2025-05-15 09:48:06.040,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,8825.96
77782,2025-05-15 09:57:40.887,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,8251.11
77782,2025-05-15 10:02:33.723,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,7958.28
77782,2025-05-15 10:10:44.443,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,7467.56
77782,2025-05-15 10:13:02.780,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,7329.22
77782,2025-05-15 10:14:27.537,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,7244.46
77782,2025-05-15 10:20:21.823,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,6890.18
77782,2025-05-15 10:26:28.217,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,6523.78
77782,2025-05-15 10:46:50.647,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,5301.35
77782,2025-05-15 10:54:33.383,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,4838.62
77782,2025-05-15 11:00:12.917,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,4499.08
77782,2025-05-15 11:07:26.577,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,4065.42
77782,2025-05-15 11:11:51.503,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,3800.50
77782,2025-05-15 11:13:05.847,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,3726.15
77782,2025-05-15 11:16:01.957,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,3550.04
77782,2025-05-15 11:18:13.893,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,3418.11
77782,2025-05-15 11:29:16.417,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,2755.58
77782,2025-05-15 11:40:55.797,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,2056.20
77782,2025-05-15 11:45:47.190,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,1764.81
77782,2025-05-15 11:46:45.630,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,1706.37
77782,2025-05-15 11:49:28.817,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,1543.18
77782,2025-05-15 11:55:11.837,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,1200.16
77782,2025-05-15 11:59:19.400,2025-05-15 12:15:12.000,ENVIADO,RECIBIDO,952.60
77793,2025-05-15 12:25:44.147,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,7767.85
77793,2025-05-15 12:26:06.617,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,7745.38
77793,2025-05-15 12:40:32.277,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,6879.72
77793,2025-05-15 12:53:38.733,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,6093.27
77793,2025-05-15 13:00:53.860,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,5658.14
77793,2025-05-15 13:05:54.647,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,5357.35
77793,2025-05-15 13:09:38.177,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,5133.82
77793,2025-05-15 13:35:23.897,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,3588.10
77793,2025-05-15 13:46:44.997,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,2907.00
77793,2025-05-15 13:46:49.057,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,2902.94
77793,2025-05-15 13:49:03.900,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,2768.10
77793,2025-05-15 13:50:20.657,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,2691.34
77793,2025-05-15 13:58:37.233,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,2194.77
77793,2025-05-15 14:04:47.943,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,1824.06
77793,2025-05-15 14:07:29.690,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,1662.31
77793,2025-05-15 14:13:31.910,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,1300.09
77793,2025-05-15 14:23:07.497,2025-05-15 14:35:12.000,ENVIADO,RECIBIDO,724.50
77815,2025-05-16 00:19:28.293,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,42943.71
77815,2025-05-16 05:22:19.497,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,24772.50
77815,2025-05-16 06:55:40.523,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,19171.48
77815,2025-05-16 07:30:30.320,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,17081.68
77815,2025-05-16 08:06:44.493,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,14907.51
77815,2025-05-16 08:48:15.950,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,12416.05
77815,2025-05-16 09:23:28.263,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,10303.74
77815,2025-05-16 09:24:18.577,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,10253.42
77815,2025-05-16 09:25:32.687,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,10179.31
77815,2025-05-16 09:38:15.440,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,9416.56
77815,2025-05-16 09:39:40.410,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,9331.59
77815,2025-05-16 09:45:25.837,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,8986.16
77815,2025-05-16 10:07:31.063,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,7660.94
77815,2025-05-16 10:25:28.227,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,6583.77
77815,2025-05-16 10:26:38.343,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,6513.66
77815,2025-05-16 10:32:11.470,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,6180.53
77815,2025-05-16 10:47:21.270,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,5270.73
77815,2025-05-16 10:50:17.413,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,5094.59
77815,2025-05-16 10:55:56.337,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,4755.66
77815,2025-05-16 10:56:31.133,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,4720.87
77815,2025-05-16 11:07:11.983,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,4080.02
77815,2025-05-16 11:11:46.593,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,3805.41
77815,2025-05-16 11:18:03.830,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,3428.17
77815,2025-05-16 11:33:03.227,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,2528.77
77815,2025-05-16 11:35:36.853,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,2375.15
77815,2025-05-16 11:46:29.953,2025-05-16 12:15:12.000,ENVIADO,RECIBIDO,1722.05
77826,2025-05-16 12:14:05.077,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,8466.92
77826,2025-05-16 12:15:57.107,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,8354.89
77826,2025-05-16 12:38:20.537,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,7011.46
77826,2025-05-16 12:42:50.777,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,6741.22
77826,2025-05-16 12:51:29.207,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,6222.79
77826,2025-05-16 12:53:49.233,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,6082.77
77826,2025-05-16 12:58:18.563,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,5813.44
77826,2025-05-16 12:59:42.407,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,5729.59
77826,2025-05-16 13:02:52.783,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,5539.22
77826,2025-05-16 13:03:27.237,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,5504.76
77826,2025-05-16 13:20:12.670,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,4499.33
77826,2025-05-16 13:31:07.143,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,3844.86
77826,2025-05-16 13:42:16.710,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,3175.29
77826,2025-05-16 13:47:50.153,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,2841.85
77826,2025-05-16 13:50:03.853,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,2708.15
77826,2025-05-16 14:12:23.363,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,1368.64
77826,2025-05-16 14:25:28.133,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,583.87
77826,2025-05-16 14:29:46.150,2025-05-16 14:35:12.000,ENVIADO,RECIBIDO,325.85
77850,2025-05-19 10:31:51.907,2025-05-19 12:15:12.000,ENVIADO,RECIBIDO,6200.09
77850,2025-05-19 10:31:51.907,2025-05-19 12:15:12.000,ENVIADO,RECIBIDO,6200.09
77861,2025-05-19 12:19:13.693,2025-05-19 14:35:13.000,ENVIADO,RECIBIDO,8159.31
77861,2025-05-19 12:20:58.600,2025-05-19 14:35:13.000,ENVIADO,RECIBIDO,8054.40
77861,2025-05-19 12:33:03.697,2025-05-19 14:35:13.000,ENVIADO,RECIBIDO,7329.30
77861,2025-05-19 12:40:28.560,2025-05-19 14:35:13.000,ENVIADO,RECIBIDO,6884.44
77861,2025-05-19 12:43:37.923,2025-05-19 14:35:13.000,ENVIADO,RECIBIDO,6695.08
77861,2025-05-19 13:06:00.133,2025-05-19 14:35:13.000,ENVIADO,RECIBIDO,5352.87
77861,2025-05-19 13:23:21.930,2025-05-19 14:35:13.000,ENVIADO,RECIBIDO,4311.07
77861,2025-05-19 14:01:10.417,2025-05-19 14:35:13.000,ENVIADO,RECIBIDO,2042.58
77884,2025-05-20 11:43:58.103,2025-05-20 12:15:12.000,ENVIADO,RECIBIDO,1873.90
77884,2025-05-20 11:43:58.103,2025-05-20 12:15:12.000,ENVIADO,RECIBIDO,1873.90
77884,2025-05-20 11:47:30.620,2025-05-20 12:15:12.000,ENVIADO,RECIBIDO,1661.38
77884,2025-05-20 11:47:30.620,2025-05-20 12:15:12.000,ENVIADO,RECIBIDO,1661.38
77884,2025-05-20 11:50:37.153,2025-05-20 12:15:12.000,ENVIADO,RECIBIDO,1474.85
77884,2025-05-20 11:50:37.153,2025-05-20 12:15:12.000,ENVIADO,RECIBIDO,1474.85
77895,2025-05-20 12:13:17.133,2025-05-20 14:35:13.000,ENVIADO,RECIBIDO,8515.87
77895,2025-05-20 12:17:06.440,2025-05-20 14:35:13.000,ENVIADO,RECIBIDO,8286.56
77895,2025-05-20 12:44:55.820,2025-05-20 14:35:13.000,ENVIADO,RECIBIDO,6617.18
77895,2025-05-20 12:45:10.207,2025-05-20 14:35:13.000,ENVIADO,RECIBIDO,6602.79
77895,2025-05-20 12:55:37.980,2025-05-20 14:35:13.000,ENVIADO,RECIBIDO,5975.02
77895,2025-05-20 13:17:40.897,2025-05-20 14:35:13.000,ENVIADO,RECIBIDO,4652.10
77918,2025-05-21 08:42:13.807,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,12779.19
77918,2025-05-21 08:57:48.847,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,11844.15
77918,2025-05-21 09:18:03.197,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,10629.80
77918,2025-05-21 09:33:05.687,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,9727.31
77918,2025-05-21 09:45:29.757,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,8983.24
77918,2025-05-21 10:00:13.267,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,8099.73
77918,2025-05-21 10:01:20.067,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,8032.93
77918,2025-05-21 10:05:27.070,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,7785.93
77918,2025-05-21 10:07:05.787,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,7687.21
77918,2025-05-21 10:14:11.603,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,7261.40
77918,2025-05-21 10:19:14.773,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,6958.23
77918,2025-05-21 10:19:37.067,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,6935.93
77918,2025-05-21 10:29:21.307,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,6351.69
77918,2025-05-21 10:29:51.873,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,6321.13
77918,2025-05-21 10:37:11.670,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,5881.33
77918,2025-05-21 10:40:35.283,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,5677.72
77918,2025-05-21 10:42:48.110,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,5544.89
77918,2025-05-21 10:51:11.367,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,5041.63
77918,2025-05-21 11:18:18.593,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,3414.41
77918,2025-05-21 11:27:01.290,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,2891.71
77918,2025-05-21 11:38:03.100,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,2229.90
77918,2025-05-21 11:43:03.813,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,1929.19
77918,2025-05-21 11:46:37.817,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,1715.18
77918,2025-05-21 11:58:03.947,2025-05-21 12:15:13.000,ENVIADO,RECIBIDO,1029.05
77929,2025-05-21 14:05:09.033,2025-05-21 14:35:13.000,ENVIADO,RECIBIDO,1803.97
77929,2025-05-21 14:13:52.173,2025-05-21 14:35:13.000,ENVIADO,RECIBIDO,1280.83
77929,2025-05-21 14:16:44.190,2025-05-21 14:35:13.000,ENVIADO,RECIBIDO,1108.81
77929,2025-05-21 14:18:39.440,2025-05-21 14:35:13.000,ENVIADO,RECIBIDO,993.56
77929,2025-05-21 14:20:43.723,2025-05-21 14:35:13.000,ENVIADO,RECIBIDO,869.28
77929,2025-05-21 14:22:41.367,2025-05-21 14:35:13.000,ENVIADO,RECIBIDO,751.63
77952,2025-05-22 09:38:48.093,2025-05-22 12:15:13.000,ENVIADO,RECIBIDO,9384.91
77952,2025-05-22 10:26:41.760,2025-05-22 12:15:13.000,ENVIADO,RECIBIDO,6511.24
77952,2025-05-22 11:43:07.157,2025-05-22 12:15:13.000,ENVIADO,RECIBIDO,1925.84
77952,2025-05-22 11:49:25.917,2025-05-22 12:15:13.000,ENVIADO,RECIBIDO,1547.08
77952,2025-05-22 11:52:31.127,2025-05-22 12:15:13.000,ENVIADO,RECIBIDO,1361.87
77963,2025-05-22 12:15:26.037,2025-05-22 14:35:14.000,ENVIADO,RECIBIDO,8387.96
77963,2025-05-22 12:21:05.430,2025-05-22 14:35:14.000,ENVIADO,RECIBIDO,8048.57
