ID_TRANSACCION,IND_TRANSACCION,IND_ESTADO_OPERACION,FEC_OPERACION_CCE,FEC_RESPUESTA_CCE,FEC_REGISTRO,FEC_MODIFICO,VAL_SEGUNDOS_CCE,VAL_SEGUNDOS_CMACT
1305,SALIENTE,F,2025-10-20 19:24:42.000,2025-10-20 19:24:43.000,2025-10-20 19:24:42.650,2025-10-20 19:24:43.560,1.00,0.91
1306,SALIENTE,F,2025-10-20 19:24:56.000,2025-10-20 19:24:56.000,2025-10-20 19:24:56.423,2025-10-20 19:24:57.163,0.00,0.74
1309,SALIENTE,F,2025-10-20 19:55:53.000,2025-10-20 19:55:54.000,2025-10-20 19:55:53.617,2025-10-20 19:55:54.300,1.00,0.68
1310,SALIENTE,F,2025-10-20 19:56:13.000,2025-10-20 19:56:13.000,2025-10-20 19:56:13.257,2025-10-20 19:56:13.907,0.00,0.65
1313,SALIENTE,F,2025-10-20 22:41:25.000,2025-10-20 22:41:25.000,2025-10-20 22:41:25.353,2025-10-20 22:41:25.977,0.00,0.62
1314,SALIENTE,R,2025-10-21 02:09:40.000,2025-10-21 02:09:53.210,2025-10-21 02:09:40.773,2025-10-21 02:09:53.210,13.21,12.44
1315,SALIENTE,F,2025-10-21 02:10:14.000,2025-10-21 02:10:14.000,2025-10-21 02:10:14.157,2025-10-21 02:10:15.003,0.00,0.85
1316,SALIENTE,F,2025-10-21 07:11:34.000,2025-10-21 07:11:35.000,2025-10-21 07:11:34.877,2025-10-21 07:11:36.080,1.00,1.20
1318,SALIENTE,F,2025-10-21 09:09:05.000,2025-10-21 09:09:11.000,2025-10-21 09:09:05.380,2025-10-21 09:09:06.267,6.00,0.89
1321,SALIENTE,F,2025-10-21 09:46:42.000,2025-10-21 09:46:42.000,2025-10-21 09:46:42.347,2025-10-21 09:46:43.097,0.00,0.75
1322,SALIENTE,F,2025-10-21 10:12:54.000,2025-10-21 10:12:55.000,2025-10-21 10:12:54.767,2025-10-21 10:12:55.993,1.00,1.23
1328,SALIENTE,F,2025-10-21 10:55:43.000,2025-10-21 10:55:44.000,2025-10-21 10:55:44.020,2025-10-21 10:55:44.820,1.00,0.80
1329,SALIENTE,F,2025-10-21 10:57:42.000,2025-10-21 10:57:49.000,2025-10-21 10:57:42.927,2025-10-21 10:57:44.077,7.00,1.15
1331,SALIENTE,F,2025-10-21 12:04:14.000,2025-10-21 12:04:14.000,2025-10-21 12:04:14.057,2025-10-21 12:04:15.007,0.00,0.95
1332,SALIENTE,F,2025-10-21 12:11:03.000,2025-10-21 12:11:04.000,2025-10-21 12:11:03.597,2025-10-21 12:11:04.947,1.00,1.35
1337,SALIENTE,F,2025-10-21 13:22:57.000,2025-10-21 13:23:04.000,2025-10-21 13:22:57.853,2025-10-21 13:22:58.667,7.00,0.81
1340,SALIENTE,F,2025-10-21 14:55:40.000,2025-10-21 14:55:41.000,2025-10-21 14:55:40.690,2025-10-21 14:55:41.447,1.00,0.76
1342,SALIENTE,F,2025-10-21 15:09:02.000,2025-10-21 15:09:02.000,2025-10-21 15:09:02.203,2025-10-21 15:09:02.840,0.00,0.64
1344,SALIENTE,F,2025-10-21 15:46:40.000,2025-10-21 15:46:41.000,2025-10-21 15:46:40.927,2025-10-21 15:46:41.767,1.00,0.84
1346,SALIENTE,F,2025-10-21 16:17:00.000,2025-10-21 16:17:01.000,2025-10-21 16:17:00.807,2025-10-21 16:17:01.600,1.00,0.79
1348,SALIENTE,F,2025-10-21 16:21:32.000,2025-10-21 16:21:33.000,2025-10-21 16:21:32.760,2025-10-21 16:21:33.440,1.00,0.68
1349,SALIENTE,F,2025-10-21 16:29:31.000,2025-10-21 16:29:32.000,2025-10-21 16:29:31.653,2025-10-21 16:29:32.327,1.00,0.67
1352,SALIENTE,F,2025-10-21 16:58:49.000,2025-10-21 16:58:50.000,2025-10-21 16:58:49.963,2025-10-21 16:58:50.767,1.00,0.80
1357,SALIENTE,F,2025-10-21 17:51:38.000,2025-10-21 17:51:39.000,2025-10-21 17:51:38.763,2025-10-21 17:51:39.650,1.00,0.89
1360,SALIENTE,F,2025-10-21 18:48:31.000,2025-10-21 18:48:32.000,2025-10-21 18:48:31.627,2025-10-21 18:48:32.287,1.00,0.66
1361,SALIENTE,F,2025-10-21 18:49:39.000,2025-10-21 18:49:40.000,2025-10-21 18:49:39.777,2025-10-21 18:49:40.423,1.00,0.65
1364,SALIENTE,F,2025-10-21 19:02:38.000,2025-10-21 19:02:44.000,2025-10-21 19:02:38.630,2025-10-21 19:02:39.520,6.00,0.89
1380,SALIENTE,F,2025-10-22 07:49:10.000,2025-10-22 07:49:10.000,2025-10-22 07:49:10.457,2025-10-22 07:49:11.393,0.00,0.94
1384,SALIENTE,F,2025-10-22 09:54:21.000,2025-10-22 09:54:22.000,2025-10-22 09:54:21.143,2025-10-22 09:54:22.477,1.00,1.33
1385,SALIENTE,F,2025-10-22 10:00:47.000,2025-10-22 10:00:48.000,2025-10-22 10:00:47.950,2025-10-22 10:00:48.883,1.00,0.93
1386,SALIENTE,F,2025-10-22 10:02:38.000,2025-10-22 10:02:39.000,2025-10-22 10:02:38.873,2025-10-22 10:02:39.500,1.00,0.63
1390,SALIENTE,F,2025-10-22 11:08:27.000,2025-10-22 11:08:27.000,2025-10-22 11:08:27.577,2025-10-22 11:08:28.250,0.00,0.67
1392,SALIENTE,F,2025-10-22 11:25:06.000,2025-10-22 11:25:07.000,2025-10-22 11:25:06.833,2025-10-22 11:25:07.383,1.00,0.55
1393,SALIENTE,F,2025-10-22 11:25:38.000,2025-10-22 11:25:39.000,2025-10-22 11:25:38.733,2025-10-22 11:25:39.213,1.00,0.48
1394,SALIENTE,F,2025-10-22 11:39:07.000,2025-10-22 11:39:07.000,2025-10-22 11:39:07.513,2025-10-22 11:39:08.640,0.00,1.13
1401,SALIENTE,F,2025-10-22 14:05:58.000,2025-10-22 14:05:59.000,2025-10-22 14:05:58.887,2025-10-22 14:05:59.517,1.00,0.63
1403,SALIENTE,F,2025-10-22 14:13:41.000,2025-10-22 14:13:47.000,2025-10-22 14:13:41.143,2025-10-22 14:13:41.977,6.00,0.83
1405,SALIENTE,F,2025-10-22 14:55:18.000,2025-10-22 14:55:18.000,2025-10-22 14:55:18.517,2025-10-22 14:55:19.220,0.00,0.70
1407,SALIENTE,F,2025-10-22 16:17:03.000,2025-10-22 16:17:04.000,2025-10-22 16:17:03.433,2025-10-22 16:17:04.690,1.00,1.26
1409,SALIENTE,F,2025-10-22 16:39:08.000,2025-10-22 16:39:08.000,2025-10-22 16:39:08.163,2025-10-22 16:39:08.793,0.00,0.63
1412,SALIENTE,F,2025-10-22 17:49:48.000,2025-10-22 17:49:49.000,2025-10-22 17:49:48.863,2025-10-22 17:49:49.697,1.00,0.83
1365,SALIENTE,F,2025-10-21 19:19:24.000,2025-10-21 19:19:31.000,2025-10-21 19:19:24.860,2025-10-21 19:19:25.803,7.00,0.94
1366,SALIENTE,F,2025-10-21 19:20:01.000,2025-10-21 19:20:04.000,2025-10-21 19:20:01.847,2025-10-21 19:20:03.743,3.00,1.90
1367,SALIENTE,F,2025-10-21 19:24:19.000,2025-10-21 19:24:25.000,2025-10-21 19:24:19.653,2025-10-21 19:24:20.470,6.00,0.82
1368,SALIENTE,F,2025-10-21 19:45:42.000,2025-10-21 19:45:42.000,2025-10-21 19:45:42.557,2025-10-21 19:45:43.117,0.00,0.56
1369,SALIENTE,F,2025-10-21 19:59:17.000,2025-10-21 19:59:17.000,2025-10-21 19:59:17.457,2025-10-21 19:59:18.040,0.00,0.58
1370,SALIENTE,F,2025-10-21 20:18:23.000,2025-10-21 20:18:30.000,2025-10-21 20:18:23.997,2025-10-21 20:18:25.057,7.00,1.06
1372,SALIENTE,F,2025-10-21 21:23:06.000,2025-10-21 21:23:06.000,2025-10-21 21:23:06.463,2025-10-21 21:23:07.300,0.00,0.84
1373,SALIENTE,F,2025-10-21 21:24:13.000,2025-10-21 21:24:13.000,2025-10-21 21:24:13.027,2025-10-21 21:24:13.827,0.00,0.80
1414,SALIENTE,F,2025-10-22 18:17:43.000,2025-10-22 18:17:44.000,2025-10-22 18:17:43.847,2025-10-22 18:17:44.643,1.00,0.80
1416,SALIENTE,F,2025-10-22 18:27:07.000,2025-10-22 18:27:08.000,2025-10-22 18:27:07.380,2025-10-22 18:27:08.317,1.00,0.94
1417,SALIENTE,F,2025-10-22 18:39:58.000,2025-10-22 18:39:59.000,2025-10-22 18:39:58.327,2025-10-22 18:39:59.313,1.00,0.99
1418,SALIENTE,F,2025-10-22 18:51:33.000,2025-10-22 18:51:36.000,2025-10-22 18:51:33.697,2025-10-22 18:51:37.173,3.00,3.48
1419,SALIENTE,F,2025-10-22 18:58:40.000,2025-10-22 18:58:40.000,2025-10-22 18:58:40.027,2025-10-22 18:58:40.627,0.00,0.60
1420,SALIENTE,F,2025-10-22 19:00:50.000,2025-10-22 19:00:51.000,2025-10-22 19:00:50.843,2025-10-22 19:00:51.503,1.00,0.66
1421,SALIENTE,F,2025-10-22 19:01:27.000,2025-10-22 19:01:27.000,2025-10-22 19:01:27.013,2025-10-22 19:01:27.590,0.00,0.58
1422,SALIENTE,F,2025-10-22 19:04:44.000,2025-10-22 19:04:45.000,2025-10-22 19:04:44.730,2025-10-22 19:04:45.317,1.00,0.59
1423,SALIENTE,F,2025-10-22 19:06:20.000,2025-10-22 19:06:20.000,2025-10-22 19:06:20.350,2025-10-22 19:06:20.947,0.00,0.60
1425,SALIENTE,F,2025-10-22 19:51:06.000,2025-10-22 19:51:12.000,2025-10-22 19:51:06.150,2025-10-22 19:51:07.177,6.00,1.03
1426,SALIENTE,F,2025-10-22 19:52:25.000,2025-10-22 19:52:31.000,2025-10-22 19:52:25.523,2025-10-22 19:52:26.390,6.00,0.87
1428,SALIENTE,F,2025-10-22 19:56:37.000,2025-10-22 19:56:43.000,2025-10-22 19:56:37.540,2025-10-22 19:56:38.427,6.00,0.89
1432,SALIENTE,F,2025-10-22 20:30:44.000,2025-10-22 20:30:50.000,2025-10-22 20:30:44.430,2025-10-22 20:30:45.437,6.00,1.01
1433,SALIENTE,F,2025-10-22 20:31:31.000,2025-10-22 20:31:37.000,2025-10-22 20:31:31.493,2025-10-22 20:31:32.543,6.00,1.05
1547,SALIENTE,F,2025-10-24 18:51:56.000,2025-10-24 18:51:57.000,2025-10-24 18:51:56.890,2025-10-24 18:51:57.483,1.00,0.59
1549,SALIENTE,F,2025-10-24 19:40:28.000,2025-10-24 19:40:29.000,2025-10-24 19:40:28.997,2025-10-24 19:40:29.753,1.00,0.76
1552,SALIENTE,F,2025-10-24 21:25:35.000,2025-10-24 21:25:35.000,2025-10-24 21:25:35.353,2025-10-24 21:25:36.147,0.00,0.79
1553,SALIENTE,F,2025-10-24 21:26:43.000,2025-10-24 21:26:44.000,2025-10-24 21:26:43.753,2025-10-24 21:26:44.457,1.00,0.70
1554,SALIENTE,F,2025-10-24 21:31:11.000,2025-10-24 21:31:12.000,2025-10-24 21:31:11.757,2025-10-24 21:31:12.477,1.00,0.72
1571,SALIENTE,F,2025-10-25 09:31:02.000,2025-10-25 09:31:03.000,2025-10-25 09:31:02.880,2025-10-25 09:31:03.597,1.00,0.72
1572,SALIENTE,F,2025-10-25 09:35:41.000,2025-10-25 09:35:42.000,2025-10-25 09:35:41.453,2025-10-25 09:35:42.367,1.00,0.91
1575,SALIENTE,F,2025-10-25 10:27:33.000,2025-10-25 10:27:34.000,2025-10-25 10:27:33.150,2025-10-25 10:27:35.283,1.00,2.13
1587,SALIENTE,F,2025-10-25 13:09:55.000,2025-10-25 13:09:56.000,2025-10-25 13:09:55.863,2025-10-25 13:09:56.717,1.00,0.85
1588,SALIENTE,F,2025-10-25 13:21:51.000,2025-10-25 13:21:57.000,2025-10-25 13:21:51.257,2025-10-25 13:21:52.237,6.00,0.98
1589,SALIENTE,F,2025-10-25 13:28:07.000,2025-10-25 13:28:08.000,2025-10-25 13:28:07.680,2025-10-25 13:28:08.363,1.00,0.68
1590,SALIENTE,F,2025-10-25 13:28:37.000,2025-10-25 13:28:37.000,2025-10-25 13:28:37.540,2025-10-25 13:28:38.103,0.00,0.56
1591,SALIENTE,F,2025-10-25 13:40:26.000,2025-10-25 13:40:28.000,2025-10-25 13:40:26.527,2025-10-25 13:40:28.360,2.00,1.83
1594,SALIENTE,F,2025-10-25 14:17:43.000,2025-10-25 14:17:44.000,2025-10-25 14:17:43.990,2025-10-25 14:17:44.633,1.00,0.64
1595,SALIENTE,F,2025-10-25 14:56:20.000,2025-10-25 14:56:26.000,2025-10-25 14:56:20.317,2025-10-25 14:56:21.283,6.00,0.97
1597,SALIENTE,F,2025-10-25 15:27:07.000,2025-10-25 15:27:07.000,2025-10-25 15:27:07.343,2025-10-25 15:27:07.983,0.00,0.64
1599,SALIENTE,F,2025-10-25 17:12:27.000,2025-10-25 17:12:27.000,2025-10-25 17:12:27.453,2025-10-25 17:12:28.140,0.00,0.69
1600,SALIENTE,F,2025-10-25 17:12:54.000,2025-10-25 17:12:54.000,2025-10-25 17:12:54.393,2025-10-25 17:12:55.157,0.00,0.76
1601,SALIENTE,F,2025-10-25 17:13:20.000,2025-10-25 17:13:21.000,2025-10-25 17:13:20.793,2025-10-25 17:13:21.460,1.00,0.67
1606,SALIENTE,F,2025-10-25 18:35:18.000,2025-10-25 18:35:18.000,2025-10-25 18:35:18.077,2025-10-25 18:35:18.663,0.00,0.59
1607,SALIENTE,F,2025-10-25 18:54:10.000,2025-10-25 18:54:11.000,2025-10-25 18:54:10.653,2025-10-25 18:54:11.613,1.00,0.96
1608,SALIENTE,F,2025-10-25 18:54:39.000,2025-10-25 18:54:39.000,2025-10-25 18:54:39.570,2025-10-25 18:54:40.387,0.00,0.82
1609,SALIENTE,F,2025-10-25 18:55:21.000,2025-10-25 18:55:22.000,2025-10-25 18:55:21.493,2025-10-25 18:55:22.437,1.00,0.94
1610,SALIENTE,F,2025-10-25 19:08:59.000,2025-10-25 19:08:59.000,2025-10-25 19:08:59.583,2025-10-25 19:09:00.167,0.00,0.58
1613,SALIENTE,F,2025-10-25 19:57:17.000,2025-10-25 19:57:17.000,2025-10-25 19:57:17.287,2025-10-25 19:57:17.993,0.00,0.71
1614,SALIENTE,F,2025-10-25 20:12:13.000,2025-10-25 20:12:13.000,2025-10-25 20:12:13.437,2025-10-25 20:12:13.993,0.00,0.56
1629,SALIENTE,F,2025-10-26 12:14:37.000,2025-10-26 12:14:43.000,2025-10-26 12:14:37.003,2025-10-26 12:14:37.890,6.00,0.89
1630,SALIENTE,F,2025-10-26 12:15:49.000,2025-10-26 12:15:49.000,2025-10-26 12:15:49.200,2025-10-26 12:15:49.967,0.00,0.77
1631,SALIENTE,F,2025-10-26 12:31:39.000,2025-10-26 12:31:40.000,2025-10-26 12:31:39.803,2025-10-26 12:31:40.667,1.00,0.86
1632,SALIENTE,F,2025-10-26 12:36:42.000,2025-10-26 12:36:42.000,2025-10-26 12:36:42.067,2025-10-26 12:36:42.827,0.00,0.76
1633,SALIENTE,F,2025-10-26 14:02:18.000,2025-10-26 14:02:18.000,2025-10-26 14:02:18.567,2025-10-26 14:02:19.267,0.00,0.70
1635,SALIENTE,F,2025-10-26 15:07:27.000,2025-10-26 15:07:27.000,2025-10-26 15:07:27.070,2025-10-26 15:07:27.997,0.00,0.93
1636,SALIENTE,F,2025-10-26 15:09:47.000,2025-10-26 15:09:53.000,2025-10-26 15:09:47.013,2025-10-26 15:09:47.907,6.00,0.89
1637,SALIENTE,F,2025-10-26 15:12:23.000,2025-10-26 15:12:24.000,2025-10-26 15:12:23.853,2025-10-26 15:12:24.627,1.00,0.77
1638,SALIENTE,F,2025-10-26 15:32:23.000,2025-10-26 15:32:23.000,2025-10-26 15:32:23.567,2025-10-26 15:32:24.187,0.00,0.62
1639,SALIENTE,F,2025-10-26 15:37:50.000,2025-10-26 15:37:50.000,2025-10-26 15:37:50.173,2025-10-26 15:37:50.727,0.00,0.55
1640,SALIENTE,F,2025-10-26 15:38:27.000,2025-10-26 15:38:27.000,2025-10-26 15:38:27.123,2025-10-26 15:38:27.853,0.00,0.73
1643,SALIENTE,F,2025-10-26 18:04:42.000,2025-10-26 18:04:42.000,2025-10-26 18:04:42.420,2025-10-26 18:04:43.310,0.00,0.89
1644,SALIENTE,F,2025-10-26 18:16:32.000,2025-10-26 18:16:33.000,2025-10-26 18:16:32.760,2025-10-26 18:16:33.443,1.00,0.68
1646,SALIENTE,F,2025-10-26 18:31:38.000,2025-10-26 18:31:38.000,2025-10-26 18:31:38.477,2025-10-26 18:31:39.377,0.00,0.90
1647,SALIENTE,F,2025-10-26 18:48:07.000,2025-10-26 18:48:07.000,2025-10-26 18:48:07.380,2025-10-26 18:48:08.103,0.00,0.72
1648,SALIENTE,F,2025-10-26 18:51:42.000,2025-10-26 18:51:43.000,2025-10-26 18:51:42.723,2025-10-26 18:51:43.363,1.00,0.64
1649,SALIENTE,F,2025-10-26 19:00:45.000,2025-10-26 19:00:45.000,2025-10-26 19:00:45.677,2025-10-26 19:00:46.270,0.00,0.59
1651,SALIENTE,F,2025-10-26 19:14:16.000,2025-10-26 19:14:17.000,2025-10-26 19:14:16.747,2025-10-26 19:14:17.543,1.00,0.80
1668,SALIENTE,F,2025-10-27 09:30:57.000,2025-10-27 09:30:58.000,2025-10-27 09:30:57.453,2025-10-27 09:30:58.280,1.00,0.83
1671,SALIENTE,F,2025-10-27 10:21:48.000,2025-10-27 10:21:48.000,2025-10-27 10:21:48.560,2025-10-27 10:21:49.167,0.00,0.61
1672,SALIENTE,F,2025-10-27 10:22:36.000,2025-10-27 10:22:36.000,2025-10-27 10:22:36.840,2025-10-27 10:22:37.893,0.00,1.05
1673,SALIENTE,F,2025-10-27 10:25:42.000,2025-10-27 10:25:43.000,2025-10-27 10:25:42.910,2025-10-27 10:25:43.787,1.00,0.88
1679,SALIENTE,F,2025-10-27 11:57:36.000,2025-10-27 11:57:37.000,2025-10-27 11:57:36.960,2025-10-27 11:57:37.707,1.00,0.75
1682,SALIENTE,F,2025-10-27 12:51:44.000,2025-10-27 12:51:44.000,2025-10-27 12:51:44.467,2025-10-27 12:51:45.407,0.00,0.94
1685,SALIENTE,F,2025-10-27 13:18:34.000,2025-10-27 13:18:40.000,2025-10-27 13:18:34.457,2025-10-27 13:18:35.583,6.00,1.13
1688,SALIENTE,F,2025-10-27 13:50:20.000,2025-10-27 13:50:20.000,2025-10-27 13:50:20.173,2025-10-27 13:50:20.893,0.00,0.72
1690,SALIENTE,F,2025-10-27 14:20:05.000,2025-10-27 14:20:05.000,2025-10-27 14:20:05.350,2025-10-27 14:20:05.983,0.00,0.63
1691,SALIENTE,F,2025-10-27 14:22:35.000,2025-10-27 14:22:36.000,2025-10-27 14:22:35.857,2025-10-27 14:22:36.440,1.00,0.58
1692,SALIENTE,F,2025-10-27 14:32:00.000,2025-10-27 14:32:01.000,2025-10-27 14:32:00.573,2025-10-27 14:32:01.267,1.00,0.69
1693,SALIENTE,F,2025-10-27 14:34:13.000,2025-10-27 14:34:13.000,2025-10-27 14:34:13.117,2025-10-27 14:34:13.977,0.00,0.86
1694,SALIENTE,F,2025-10-27 14:44:44.000,2025-10-27 14:44:44.000,2025-10-27 14:44:44.047,2025-10-27 14:44:44.600,0.00,0.55
1697,SALIENTE,F,2025-10-27 14:58:39.000,2025-10-27 14:58:39.000,2025-10-27 14:58:39.047,2025-10-27 14:58:39.683,0.00,0.64
1452,SALIENTE,F,2025-10-23 09:46:34.000,2025-10-23 09:46:35.000,2025-10-23 09:46:34.950,2025-10-23 09:46:35.607,1.00,0.66
1453,SALIENTE,F,2025-10-23 09:46:59.000,2025-10-23 09:46:59.000,2025-10-23 09:46:59.497,2025-10-23 09:47:00.210,0.00,0.71
1456,SALIENTE,F,2025-10-23 09:48:50.000,2025-10-23 09:48:51.000,2025-10-23 09:48:50.727,2025-10-23 09:48:51.327,1.00,0.60
1457,SALIENTE,F,2025-10-23 10:07:51.000,2025-10-23 10:07:52.000,2025-10-23 10:07:51.543,2025-10-23 10:07:52.300,1.00,0.76
1472,SALIENTE,F,2025-10-23 14:19:49.000,2025-10-23 14:19:52.000,2025-10-23 14:19:49.387,2025-10-23 14:19:52.787,3.00,3.40
1473,SALIENTE,F,2025-10-23 14:23:24.000,2025-10-23 14:23:24.000,2025-10-23 14:23:24.047,2025-10-23 14:23:24.947,0.00,0.90
1474,SALIENTE,F,2025-10-23 15:05:35.000,2025-10-23 15:05:36.000,2025-10-23 15:05:35.690,2025-10-23 15:05:36.810,1.00,1.12
1475,SALIENTE,F,2025-10-23 15:16:15.000,2025-10-23 15:16:21.000,2025-10-23 15:16:15.293,2025-10-23 15:16:16.257,6.00,0.96
1476,SALIENTE,F,2025-10-23 16:11:01.000,2025-10-23 16:11:08.000,2025-10-23 16:11:01.723,2025-10-23 16:11:02.747,7.00,1.02
1478,SALIENTE,F,2025-10-23 17:22:30.000,2025-10-23 17:22:30.000,2025-10-23 17:22:30.287,2025-10-23 17:22:31.100,0.00,0.81
1481,SALIENTE,F,2025-10-23 17:56:59.000,2025-10-23 17:57:05.000,2025-10-23 17:56:59.220,2025-10-23 17:57:00.150,6.00,0.93
1482,SALIENTE,F,2025-10-23 17:57:38.000,2025-10-23 17:57:38.000,2025-10-23 17:57:38.410,2025-10-23 17:57:39.220,0.00,0.81
1483,SALIENTE,F,2025-10-23 18:13:51.000,2025-10-23 18:13:51.000,2025-10-23 18:13:51.050,2025-10-23 18:13:51.833,0.00,0.78
1484,SALIENTE,F,2025-10-23 18:18:35.000,2025-10-23 18:18:36.000,2025-10-23 18:18:35.700,2025-10-23 18:18:36.293,1.00,0.59
1485,SALIENTE,F,2025-10-23 18:58:24.000,2025-10-23 18:58:24.000,2025-10-23 18:58:24.557,2025-10-23 18:58:25.170,0.00,0.61
1489,SALIENTE,F,2025-10-23 19:59:50.000,2025-10-23 19:59:51.000,2025-10-23 19:59:50.913,2025-10-23 19:59:51.617,1.00,0.70
1441,SALIENTE,F,2025-10-23 08:01:37.000,2025-10-23 08:01:37.000,2025-10-23 08:01:37.447,2025-10-23 08:01:38.177,0.00,0.73
1442,SALIENTE,F,2025-10-23 08:04:26.000,2025-10-23 08:04:27.000,2025-10-23 08:04:26.457,2025-10-23 08:04:27.677,1.00,1.22
1445,SALIENTE,F,2025-10-23 09:05:40.000,2025-10-23 09:05:46.000,2025-10-23 09:05:40.547,2025-10-23 09:05:41.753,6.00,1.21
1446,SALIENTE,F,2025-10-23 09:07:57.000,2025-10-23 09:07:58.000,2025-10-23 09:07:57.623,2025-10-23 09:07:58.413,1.00,0.79
1450,SALIENTE,F,2025-10-23 09:39:46.000,2025-10-23 09:39:46.000,2025-10-23 09:39:46.193,2025-10-23 09:39:46.893,0.00,0.70
1463,SALIENTE,F,2025-10-23 11:07:30.000,2025-10-23 11:07:30.000,2025-10-23 11:07:30.437,2025-10-23 11:07:31.213,0.00,0.78
1464,SALIENTE,F,2025-10-23 11:11:05.000,2025-10-23 11:11:06.000,2025-10-23 11:11:05.657,2025-10-23 11:11:06.433,1.00,0.78
1469,SALIENTE,F,2025-10-23 12:57:31.000,2025-10-23 12:57:32.000,2025-10-23 12:57:31.283,2025-10-23 12:57:32.550,1.00,1.27
1471,SALIENTE,F,2025-10-23 14:10:44.000,2025-10-23 14:10:51.000,2025-10-23 14:10:44.593,2025-10-23 14:10:45.767,7.00,1.17
1493,SALIENTE,F,2025-10-23 21:55:15.000,2025-10-23 21:55:16.000,2025-10-23 21:55:15.167,2025-10-23 21:55:16.943,1.00,1.78
1494,SALIENTE,F,2025-10-23 21:59:00.000,2025-10-23 21:59:13.000,2025-10-23 21:59:00.790,2025-10-23 21:59:03.850,13.00,3.06
1499,SALIENTE,F,2025-10-24 03:56:18.000,2025-10-24 03:56:19.000,2025-10-24 03:56:18.913,2025-10-24 03:56:19.763,1.00,0.85
1500,SALIENTE,F,2025-10-24 03:58:16.000,2025-10-24 03:58:17.000,2025-10-24 03:58:16.707,2025-10-24 03:58:17.617,1.00,0.91
1501,SALIENTE,F,2025-10-24 07:13:58.000,2025-10-24 07:13:59.000,2025-10-24 07:13:58.957,2025-10-24 07:13:59.733,1.00,0.78
1502,SALIENTE,F,2025-10-24 08:12:36.000,2025-10-24 08:12:37.000,2025-10-24 08:12:36.573,2025-10-24 08:12:37.573,1.00,1.00
1503,SALIENTE,F,2025-10-24 08:30:41.000,2025-10-24 08:30:42.000,2025-10-24 08:30:41.770,2025-10-24 08:30:42.637,1.00,0.87
1505,SALIENTE,F,2025-10-24 09:04:32.000,2025-10-24 09:04:33.000,2025-10-24 09:04:32.687,2025-10-24 09:04:33.477,1.00,0.79
1506,SALIENTE,F,2025-10-24 09:39:43.000,2025-10-24 09:39:44.000,2025-10-24 09:39:43.723,2025-10-24 09:39:44.337,1.00,0.61
1507,SALIENTE,F,2025-10-24 10:06:11.000,2025-10-24 10:06:11.000,2025-10-24 10:06:11.530,2025-10-24 10:06:12.137,0.00,0.61
1509,SALIENTE,F,2025-10-24 10:07:46.000,2025-10-24 10:07:46.000,2025-10-24 10:07:46.327,2025-10-24 10:07:46.917,0.00,0.59
1516,SALIENTE,F,2025-10-24 11:30:21.000,2025-10-24 11:30:21.000,2025-10-24 11:30:21.193,2025-10-24 11:30:21.897,0.00,0.70
1517,SALIENTE,F,2025-10-24 11:31:43.000,2025-10-24 11:31:44.000,2025-10-24 11:31:43.913,2025-10-24 11:31:44.597,1.00,0.68
1520,SALIENTE,F,2025-10-24 12:08:56.000,NULL,2025-10-24 12:08:56.240,2025-10-24 16:20:48.317,NULL,15112.08
1522,SALIENTE,F,2025-10-24 12:28:02.000,2025-10-24 12:28:02.000,2025-10-24 12:28:02.477,2025-10-24 12:28:03.323,0.00,0.85
1523,SALIENTE,F,2025-10-24 12:51:24.000,2025-10-24 12:51:26.000,2025-10-24 12:51:24.650,2025-10-24 12:51:27.257,2.00,2.61
1524,SALIENTE,F,2025-10-24 13:09:10.000,2025-10-24 13:09:17.000,2025-10-24 13:09:10.977,2025-10-24 13:09:12.000,7.00,1.02
1526,SALIENTE,F,2025-10-24 13:31:08.000,2025-10-24 13:31:10.000,2025-10-24 13:31:08.777,2025-10-24 13:31:11.197,2.00,2.42
1527,SALIENTE,F,2025-10-24 13:46:02.000,2025-10-24 13:46:02.000,2025-10-24 13:46:02.087,2025-10-24 13:46:02.820,0.00,0.73
1528,SALIENTE,F,2025-10-24 13:46:10.000,2025-10-24 13:46:16.000,2025-10-24 13:46:10.240,2025-10-24 13:46:11.130,6.00,0.89
1529,SALIENTE,F,2025-10-24 14:07:24.000,2025-10-24 14:07:24.000,2025-10-24 14:07:24.477,2025-10-24 14:07:25.123,0.00,0.65
1532,SALIENTE,F,2025-10-24 15:05:16.000,2025-10-24 15:05:17.000,2025-10-24 15:05:16.980,2025-10-24 15:05:17.797,1.00,0.82
1534,SALIENTE,F,2025-10-24 15:17:55.000,2025-10-24 15:18:01.000,2025-10-24 15:17:55.740,2025-10-24 15:17:56.593,6.00,0.85
1535,SALIENTE,F,2025-10-24 15:32:18.000,2025-10-24 15:32:24.000,2025-10-24 15:32:18.153,2025-10-24 15:32:19.103,6.00,0.95
1536,SALIENTE,F,2025-10-24 15:44:32.000,2025-10-24 15:44:34.000,2025-10-24 15:44:32.283,2025-10-24 15:44:34.693,2.00,2.41
1540,SALIENTE,F,2025-10-24 16:54:37.000,2025-10-24 16:54:37.000,2025-10-24 16:54:37.517,2025-10-24 16:54:38.230,0.00,0.71
1541,SALIENTE,F,2025-10-24 17:08:41.000,2025-10-24 17:08:41.000,2025-10-24 17:08:41.077,2025-10-24 17:08:41.980,0.00,0.90
